mssv,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh2,diachi_tinhtp,xeploai,soquyetdinh,ngaycapvb,drl_hk1,drl_hk2,drl_hk3,drl_hk4,drl_hk5,drl_hk6,drl_hk7,drl_hk8,drl_hk9,drl_hk10,diemrl_TB,dtb_hk1,dtb_hk2,dtb_hk3,dtb_hk4,dtb_hk5,dtb_hk6,dtb_hk7,dtb_hk8,dtb_hk9,dtb_hk10,chungchi_av,dtb_toankhoa,dtb_tichluy,sotc_tichluy,sotc_hk1,sotc_hk2,sotc_hk3,sotc_hk4,sotc_hk5,sotc_hk6,sotc_hk7,sotc_hk8,sotc_hk9,sotc_hk10,sotc_daura,hocky_thu,label
D7158B5EXPvAibaEXe8SnnwrtS3HXMyHNbfbuNZa,1998,Nữ, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,2016, D480102, Thành phố Hồ Chí Minh, 354/QĐ-ĐHCNTT, 354/QĐ-ĐHCNTT,2021-06-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.71,5.0,8.16,7.24,7.43,8.17,8.07,7.5,8.7,-1.0,0,7.78,7.78,160,17,19,24,21,18,23,23,12,3,-1,121,9,0
D7159A63XPvAibaEXe/A1zCqCr2ya6HguW98vplu,1998,Nam, Đắk Lắk, MMTT0001, MMT&TT, CQUI,2016, D480299, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.89,3.33,6.49,6.9,5.3,7.46,7.64,7.5,8.03,8.43,0,7.36,7.36,176,17,19,20,24,4,22,20,18,17,15,121,10,0
3377A01FXPvAibaEXe/eRksRS1wGeHjP086Rff2B,1998,Nam, Kiên Giang, KTMT0001, KTMT, CQUI,2016, D520214, Huyện Kiên Lương,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.56,7.9,8.31,8.75,8.53,8.34,9.33,8.99,9.01,-1.0,0,8.59,8.59,149,17,21,21,17,15,14,14,17,13,-1,156,9,0
D7470D73XPvAibaEXe9WgQQLl7rkk8KBZBiMtu15,1998,Nam, Bình Dương, KHMT2016, KHMT, CQUI,2016, D480101, Xã Tân Hưng,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.56,0.34,0.15,0.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1.6,6.51,67,17,19,17,14,-1,-1,-1,-1,-1,-1,126,4,1
336B9F53XPvAibaEXe/jd8ghaf1GTNPSHNuhAHTZ,1998,Nam, Thanh Hóa, HTTT0001, HTTT, CQUI,2016, D52480104, Tỉnh Thanh Hóa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.17,6.05,6.93,7.22,6.1,7.17,8.31,7.49,-1.0,-1.0,0,7.29,7.29,147,13,15,23,24,4,23,22,23,-1,-1,140,8,0
3424926CXPvAibaEXe/odi52as1TQ+I//dK7a24K,1998,Nam, Long An, MMTT0001, MMT&TT, CQUI,2016, D480299, Huyện Cần Giuộc,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.55,5.92,7.15,5.78,6.22,5.03,5.24,5.79,2.45,0.4,0,6.3,6.8,182,13,17,24,24,20,19,22,20,11,12,121,10,0
CF4EB98CXPvAibaEXe+aP8CrMM5f5DmhblKSI4k+,1998,Nam, Thành phố Hồ Chí Minh, KTMT0001, KTMT, CQUI,2016, D520214, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.88,3.33,4.7,3.63,3.71,5.5,4.69,5.7,6.81,5.42,0,6.58,6.77,152,17,15,4,18,20,4,17,23,11,23,156,10,0
E5DDE060XPvAibaEXe/7YVAxOsMwOgzKuxoPANYq,1998,Nam, Bình Định, KTMT0001, KTMT, CQUI,2016, D520214, Tỉnh Bình Định,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.18,4.09,6.24,4.98,6.2,4.26,0.24,-1.0,-1.0,-1.0,0,4.72,6.54,111,17,19,17,20,4,16,18,-1,-1,-1,156,7,0
21A44321XPvAibaEXe9S6E9ioiUfBDPj01WaWxc1,1998,Nữ, Đắk Lắk, CNTT0001, KTTT, CQUI,2016, D480201, Tỉnh Đắk Lắk, 354/QĐ-ĐHCNTT, 354/QĐ-ĐHCNTT,2021-06-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.98,7.18,8.56,7.93,7.95,7.9,7.29,8.6,-1.0,-1.0,1,7.91,7.91,140,17,19,23,20,19,15,17,10,-1,-1,125,8,0
0DFB77F9XPvAibaEXe+M8JaUhbJyeUks/6mlFMNg,1998,Nam, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,2016, D480102, Huyện Thống Nhất,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.96,7.26,8.7,7.55,7.73,8.28,7.53,6.96,7.8,-1.0,1,7.85,7.85,150,17,19,22,23,16,20,11,14,8,-1,121,9,0
0DBCCDABXPvAibaEXe8FGyuwtFnKnMb43/h/1bI3,1998,Nam, Lâm Đồng, KTPM0001, CNPM, CLC,2016, D480103, Tỉnh Lâm Đồng,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.63,3.89,5.8,6.83,6.34,6.33,6.45,6.54,6.68,7.56,0,6.59,6.61,180,19,21,23,21,15,23,22,20,9,7,136,10,0
0DB26593XPvAibaEXe+fEAEfw3o+Koj1aryhxwXB,1998,Nam, Thành phố Hồ Chí Minh, KTMT0001, KTMT, CLC,2016, D520214, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.65,4.07,6.53,6.13,7.42,6.01,6.72,7.56,8.3,-1.0,0,6.63,6.94,164,19,19,21,21,22,15,20,13,14,-1,156,9,0
0DA45914XPvAibaEXe9JJ0DEqozv6AYSzxyBJMSH,1998,Nam, Thanh Hóa, PMCL2016.3, CNPM, CLC,2016, D480103, Tỉnh Thanh Hóa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.25,1.38,6.07,5.68,5.76,1.22,-1.0,-1.0,-1.0,-1.0,0,4.7,6.75,122,19,15,19,24,22,23,-1,-1,-1,-1,121,6,1
0D638D19XPvAibaEXe/JhqMYLzzrRxowiJob8Ur4,1998,Nam, Đồng Tháp, HTTT0001, HTTT, CQUI,2016, D480104, Xã Mỹ Trung,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.44,5.74,4.92,5.76,6.65,6.9,6.83,7.41,7.0,7.71,0,6.78,6.78,175,17,17,20,21,22,23,20,11,14,10,140,10,0
0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/,1998,Nữ, Thành phố Hồ Chí Minh, KHMT2016.2, KHMT, CQUI,2016, D480101, Huyện Bình Chánh, 542/QĐ_ĐHCNTT, 542/QĐ_ĐHCNTT,2020-08-31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.12,5.92,7.3,5.85,7.03,7.6,8.03,8.25,-1.0,-1.0,1,7.21,7.21,151,17,19,24,24,16,20,16,15,-1,-1,126,8,1
F6A9AF8AXPvAibaEXe+oAybUv81bbuqcqHiKgk2n,1998,Nữ, Bình Thuận, HTTT0001, HTTT, CLC,2016, D480104, Huyện Hàm Thuận Bắc,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.3,5.19,7.43,7.33,5.05,6.1,7.1,7.18,6.54,7.65,0,7.12,7.12,176,15,15,19,24,24,23,4,24,15,13,140,10,0
F6DEBE15XPvAibaEXe8X/UxhAbbOG3BxNNl+y4ZV,1998,Nam, Quảng Ngãi, HTTT0001, HTTT, CQUI,2016, D480104, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.14,4.31,6.54,6.3,6.41,6.11,6.47,6.8,5.0,7.67,1,6.75,6.75,184,17,19,22,20,23,18,22,17,8,18,140,10,0
F6F9475CXPvAibaEXe95t7IdlkoVf01nr8F41vO8,1998,Nam, Bình Dương, HTTT0001, HTTT, CTTT,2016, D480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.38,5.96,6.13,5.89,7.05,6.4,7.44,7.56,7.17,7.53,0,7.0,7.0,144,12,13,6,20,20,17,21,13,9,13,140,10,0
0BFF8631XPvAibaEXe/JhqMYLzzrR3zo13sUE5xw,1998,Nam, Đắk Lắk, KTMT0001, KTMT, CQUI,2016, D520214, Tỉnh Đắk Nông,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.52,2.37,4.29,6.55,7.09,7.05,7.9,5.71,6.87,5.49,0,6.62,7.11,190,13,15,24,20,23,23,8,24,20,20,156,10,0
0BF2FC70XPvAibaEXe8eWl5Nr7OWQmKkpXrB/Ifd,1998,Nam, Vĩnh Long, MMTT0001, MMT&TT, CQUI,2016, D480299, Tỉnh Vĩnh Long,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.81,3.14,3.3,6.1,6.24,4.6,7.21,7.3,6.43,6.99,1,6.9,6.9,167,17,15,4,22,22,4,19,22,18,24,121,10,0
F74A82C2XPvAibaEXe9uaaZ/YedHVBLMZpuFaBWv,1998,Nam, Đăk Lăk, PMCL2016.3, CNPM, CLC,2016, D480103, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.8,0.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3.19,6.23,38,19,19,-1,-1,-1,-1,-1,-1,-1,-1,121,2,1
F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y,1998,Nữ, Thành phố Hồ Chí Minh, HTTT0001, HTTT, CTTT,2016, D480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.19,7.95,7.63,8.38,8.41,8.0,7.65,8.22,7.65,9.0,0,8.14,8.14,144,12,13,6,20,20,17,24,13,6,13,140,10,0
0B431A01XPvAibaEXe87069oyWO+IS0M6kVzLXKw,1998,Nữ, Hà Nội, HTCL2016.2, HTTT, CLC,2016, D480104, Thành phố Hà Nội,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.29,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,7.29,7.29,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,121,1,1
0B2AAC0EXPvAibaEXe9CJmVsz9P34qS8MDP5qhfn,1997,Nam, Thanh Hóa, HTTT0001, HTTT, CLC,2016, D480104, Tỉnh Đắk Nông,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.39,4.09,7.2,5.76,5.84,7.4,6.73,5.28,1.8,2.4,0,6.47,6.47,156,19,19,3,24,21,4,21,22,3,20,140,10,0
F8593AF8XPvAibaEXe/S4a8qPv8Nb6L1AGYTWzOM,1998,Nam, Khánh Hòa, KHMT0001, KHMT, CQUI,2016, D480101, Huyện Diên Khánh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.24,5.4,6.3,6.36,4.6,6.78,7.9,6.59,6.32,-1.0,0,6.85,7.04,165,17,21,22,20,4,20,19,19,23,-1,126,9,0
0A94E4D0XPvAibaEXe9gcLLHJLBBnRqUfrm4aBzH,1998,Nam, Thành phố Hồ Chí Minh, KHMT2016.1, KHMT, CQUI,2016, D480101, Thành phố Hồ Chí Minh, 777/QĐ-ĐHCNTT, 777/QĐ-ĐHCNTT,2020-11-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.32,5.37,7.51,7.62,4.9,5.93,6.45,5.83,-1.0,-1.0,1,6.68,7.28,176,17,19,23,20,24,24,23,26,-1,-1,126,8,1
0A29A66BXPvAibaEXe9CFhTkHod3yS4qPQKSYcEO,1997,Nam, Quảng Ngãi, KHMT0001, KHMT, CQUI,2016, D480101, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.39,5.06,6.52,5.3,5.9,6.12,6.42,6.78,4.78,4.33,0,5.86,6.92,184,13,15,22,24,4,20,21,22,24,19,126,10,0
F8B7B670XPvAibaEXe904Wq1lYkfi68eFFkYR0b3,1996,Nam, Bình Định, KTMT0001, KTMT, CLC,2016, D520214, Phường Quang Trung,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.21,2.53,5.47,6.23,6.5,6.03,5.78,7.18,6.97,7.11,1,6.9,6.9,162,15,15,24,12,4,19,17,18,18,20,156,10,0
09EA1246XPvAibaEXe9N+b7C2VGPs7VmmYGpq5S4,1998,Nam, Đắk Lắk, KTMT0001, KTMT, CLC,2016, D520214, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.49,5.03,5.91,6.34,7.6,6.45,5.29,6.03,6.63,7.85,0,6.47,6.47,174,19,21,24,21,4,20,15,20,13,17,156,10,0
09DAA20BXPvAibaEXe8cJKtXZaLmvUsH6H9yaOrj,1998,Nam, Quảng Nam, KHMT0001, KHMT, CQUI,2016, D480101, Huyện Thăng Bình,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.8,4.92,7.7,6.33,6.72,7.41,5.7,7.43,6.83,-1.0,0,7.09,7.16,159,13,15,23,24,22,19,4,23,16,-1,126,9,0
F934AFD4XPvAibaEXe/7YVAxOsMwOmFzQTm7dOKr,1998,Nam, Tiền Giang, KTMT0001, KTMT, CQUI,2016, D520214, Huyện Gò Công Tây,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.31,4.73,7.14,8.33,9.0,7.6,6.96,4.5,7.59,6.25,0,7.14,7.21,150,17,19,14,21,4,19,18,4,14,20,156,10,0
F961E698XPvAibaEXe8CSUzma4ok0tkvxLG9WFFB,1997,Nam, Quảng Trị, KHMT0001, KHMT, CQUI,2016, D480101, Tỉnh Quảng Trị,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.49,6.02,5.84,6.57,5.88,2.8,3.59,3.95,4.98,2.84,0,5.81,6.58,199,17,21,21,24,21,24,19,16,16,20,126,10,0
F96F26BDXPvAibaEXe/7jtQOMcuJ+4eFmj09T6qD,1997,Nam, Hà Nam, MMTT0001, MMT&TT, CQUI,2016, D480102, Tỉnh Thừa Thiên Huế,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.41,3.17,2.77,4.57,0.0,2.23,5.7,4.7,2.54,3.93,0,4.46,6.02,142,13,20,22,16,4,12,4,16,21,14,121,10,0
F975AAB3XPvAibaEXe+cv7qSCYkQeuLQ3vp3YWgK,1998,Nam, Khánh Hòa, KTPM0001, CNPM, CLC,2016, D480103, Phường Vĩnh Hòa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.39,6.38,6.69,8.08,4.29,3.66,5.51,5.69,2.25,4.0,0,5.62,7.32,156,19,17,19,15,17,20,18,14,11,6,136,10,0
F986B312XPvAibaEXe8X/UxhAbbOG7+k+qXfeQpx,1998,Nam, Đắk Lắk, HTTT0001, HTTT, CTTT,2016, D480104, Thành phố Thủ Dầu Một, 354/QĐ-ĐHCNTT, 354/QĐ-ĐHCNTT,2021-06-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.78,6.32,6.2,5.9,6.75,7.12,7.54,7.89,7.51,6.9,0,6.97,6.97,148,12,13,6,18,20,17,24,13,15,10,140,10,0
F7E24E80XPvAibaEXe8CN9MRovh0mBUkJR73dHmM,1998,Nữ, Tiền Giang, HTCL2016.2, HTTT, CLC,2016, D480104, Thành phố Hồ Chí Minh, 189/QĐ-ĐHCNTT, 189/QĐ-ĐHCNTT,2021-01-04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.03,7.64,8.2,8.5,8.66,8.46,8.46,7.97,7.3,-1.0,1,8.19,8.19,156,19,19,24,22,20,14,18,10,10,-1,121,9,0
F9AA5D76XPvAibaEXe+YFpGAAgvtefHiRUwukm0x,1998,Nam, Thành phố Hồ Chí Minh, KTPM0001, CNPM, CLC,2016, D480103, Quận 9,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.11,0.71,4.85,4.61,5.17,3.82,6.69,2.8,4.0,4.87,0,4.86,6.34,151,19,15,16,19,7,20,16,4,17,18,136,10,0
0E184853XPvAibaEXe8OLQLlidG6/6DACqDoin5w,1998,Nam, Đắk Lắk, KTPM0001, CNPM, CQUI,2016, D480103, Tỉnh Đắk Nông,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.38,6.3,5.38,6.22,5.91,5.9,0.0,4.94,4.69,2.93,0,6.27,6.91,177,17,21,23,19,19,22,4,22,20,10,136,10,0
0E3515C3XPvAibaEXe8G+DN2/i3pr96Op/wQBqaD,1998,Nam, Đắk Lắk, MMTT0001, MMT&TT, CQUI,2016, D480102, Tỉnh Đắk Lắk,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.14,6.45,7.03,6.86,8.61,8.42,8.44,7.89,8.3,-1.0,0,7.55,7.55,148,17,20,21,21,15,16,18,14,6,-1,121,9,0
F2278788XPvAibaEXe/Z2D1Qs9UWoGyTMjg2MYbM,1998,Nam, Hưng Yên, MMTT0001, MMT&TT, KSTN,2016, D480299, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.09,7.13,8.63,7.56,8.14,8.12,8.8,7.8,8.15,-1.0,0,8.05,8.05,152,17,21,22,23,19,19,3,15,13,-1,121,9,0
F26FD744XPvAibaEXe8OLQLlidG6//6ShwJ1wZku,1998,Nam, Bắc Giang, KTPM2016, CNPM, CQUI,2016, D480103, Tỉnh Bắc Giang,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.82,3.77,8.1,4.32,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4.98,7.54,55,13,17,4,16,5,-1,-1,-1,-1,-1,136,5,0
10E59E76XPvAibaEXe998fVikzcJIr3mNM3FOo5P,1998,Nam, Quảng Ngãi, MMTT0001, MMT&TT, CQUI,2016, D480102, Tỉnh Quảng Ngãi,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.24,3.49,3.9,5.26,3.6,5.67,6.81,6.27,6.78,6.29,0,6.66,6.66,164,13,17,24,16,8,18,17,7,19,25,121,10,0
10BC2077XPvAibaEXe+JF4o+SEKcGNvyuiGTmxfU,1998,Nam, Tiền Giang, MMTT0001, MMT&TT, CQUI,2016, D480299, Tỉnh Tiền Giang,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.16,1.97,6.34,6.39,4.0,7.21,7.37,7.2,6.96,7.82,0,7.05,7.05,165,17,19,24,22,4,16,24,4,16,19,121,10,0
F298A6EBXPvAibaEXe8CN9MRovh0mO/fWoHs22w6,1998,Nam, Bình Định, PMCL2016.3, CNPM, CLC,2016, D480103, Tỉnh Bình Định, 189/QĐ-ĐHCNTT, 189/QĐ-ĐHCNTT,2021-01-04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.22,6.05,6.85,7.71,5.76,7.69,7.52,8.22,9.1,-1.0,0,7.42,7.42,155,19,19,21,20,14,19,17,16,10,-1,121,9,0
F2E08BFBXPvAibaEXe86jqvsmOoL9oGDUv7q0lsr,1998,Nam, Lâm Đồng, HTTT0001, HTTT, CLC,2016, D480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.88,6.41,7.85,7.51,8.6,8.38,8.01,8.97,8.5,-1.0,0,7.78,7.78,153,19,19,21,21,20,18,18,7,10,-1,140,9,0
106C1014XPvAibaEXe9CJmVsz9P34llPLLtWfMbO,1997,Nam, Nghệ an, CNTT2016, KTTT, CQUI,2016, D480201, Tỉnh Nghệ An,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4.11,6.1,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,1,1
F34E4020XPvAibaEXe8pd25OrRS+bVa2uJMwiE2i,1997,Nam, Đồng Tháp, KHMT2016.1, KHMT, CQUI,2016, D480101, Tỉnh Đồng Tháp, 542/QĐ_ĐHCNTT, 542/QĐ_ĐHCNTT,2020-08-31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.09,7.58,8.3,8.56,8.13,8.22,8.8,-1.0,-1.0,-1.0,1,8.2,8.2,144,17,24,21,23,22,23,14,-1,-1,-1,126,7,1
F3E9A687XPvAibaEXe+oAybUv81bboSZ5HfNu9SA,1998,Nữ, Đồng Nai, HTTT0001, HTTT, CTTT,2016, D480104, Tỉnh Đồng Nai, 354/QĐ-ĐHCNTT, 354/QĐ-ĐHCNTT,2021-06-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.38,7.15,7.33,7.45,7.99,6.84,7.35,6.7,6.64,7.5,0,7.25,7.25,145,17,13,6,22,20,17,24,4,16,6,140,10,0
F400B823XPvAibaEXe92C4qaj9kvH9/66t3hNsRx,1998,Nam, Gia Lai, CNTT0001, KTTT, CQUI,2016, D480201, Tỉnh Gia Lai,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.79,5.96,8.26,5.89,6.16,6.3,6.87,6.92,8.0,-1.0,0,6.85,6.85,162,17,19,7,20,20,21,26,22,10,-1,125,9,0
1018ADF8XPvAibaEXe/5n/8z7IorIk20OdhUEnK0,1997,Nam, Bình Thuận, MMTT0001, MMT&TT, CQUI,2016, D480102, Tỉnh Bình Thuận,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.54,6.91,8.3,7.73,7.32,5.9,7.49,8.72,8.22,8.21,0,7.91,7.91,146,13,15,3,21,23,4,21,18,14,14,121,10,0
F41844C2XPvAibaEXe8jiYzwktGScu03xba/isey,1998,Nữ, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,2016, D480102, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.24,7.14,8.58,8.2,8.04,8.34,9.5,8.05,8.79,6.92,0,8.01,8.17,177,17,21,19,21,20,19,3,20,15,22,121,10,0
0E31BA26XPvAibaEXe/jA2MATe6eKnEqbe1SUl7t,1998,Nam, Bình Phước, KTPM0001, CNPM, CQUI,2016, D480103, Tỉnh Bình Phước,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.44,6.05,6.02,7.69,6.79,6.62,6.59,4.81,7.56,-1.0,0,6.9,6.9,166,17,17,24,17,22,20,17,16,16,-1,136,9,0
F42652EDXPvAibaEXe8Ve7JqRML75ZotBOnQHExP,1998,Nam, Thành phố Hồ Chí Minh, MMTT0001, MMT&TT, CQUI,2016, D480102, Quận Tân Phú,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.85,7.07,6.21,7.07,6.3,7.72,7.76,4.19,6.33,7.38,0,7.3,7.3,163,17,17,19,23,4,18,23,17,15,10,121,10,0
F47350D9XPvAibaEXe/YiexZYoq8n8FP0R71ulza,1998,Nam, Thành phố Hồ Chí Minh, HTTT0001, HTTT, CLC,2016, D480104, Thành phố Hồ Chí Minh,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.01,6.4,7.2,7.31,7.66,6.72,6.6,8.39,4.06,1.62,0,6.79,7.24,160,19,19,4,24,22,20,15,17,7,13,140,10,0
F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK,1998,Nam, Vĩnh Phúc, KHMT0001, KHMT, CQUI,2016, D480101, Tỉnh Bình Dương,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.51,4.34,4.64,4.0,7.05,5.09,4.86,3.9,2.46,3.02,0,4.4,6.27,182,17,19,23,22,8,15,14,18,23,23,126,10,0
F4DB1E20XPvAibaEXe/A+LHGtXv8vwqN9/NsLjkK,1996,Nam, Đồng Nai, KHMT2016, KHMT, CQUI,2016, D480101, khu phố 5,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.48,0.0,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,126,1,1
F4EC67A9XPvAibaEXe9kJ+qYUUrp6xymU8Y70cKq,1997,Nam, Bắc Giang, HTTT0001, HTTT, CQUI,2016, D480104, Thành phố Biên Hoà,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.37,4.97,6.1,5.07,6.73,6.8,6.5,6.99,8.3,7.21,0,6.71,6.84,164,17,15,6,24,24,8,24,21,4,21,140,10,0
0F3CCC56XPvAibaEXe+uS3hCcqF/swV1VTwrbD2d,1998,Nữ, Lâm Đồng, KTPM0001, CNPM, CLC,2016, D480103, Tỉnh Lâm Đồng, 354/QĐ-ĐHCNTT, 354/QĐ-ĐHCNTT,2021-06-09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.68,7.37,8.55,7.79,6.22,6.98,6.73,8.09,9.9,-1.0,0,7.83,7.83,159,19,21,19,19,15,19,23,14,10,-1,136,9,0
F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,1998,Nam, Quảng Ngãi, CNTT2016, KTTT, CQUI,2016, D480201, Tỉnh Quảng Ngãi, 777/QĐ-ĐHCNTT, 777/QĐ-ĐHCNTT,2020-11-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.7,2.25,7.23,6.3,7.64,7.3,6.88,7.75,7.4,8.7,1,7.14,7.14,166,15,15,21,24,7,23,23,8,20,10,125,10,0
F50E7697XPvAibaEXe+uS3hCcqF/s/aPOBzTkdzm,1998,Nam, Thành phố Đà Nẵng, KTPM2016, CNPM, CQUI,2016, D480103, Quận Thanh Khê, 189/QĐ-ĐHCNTT, 189/QĐ-ĐHCNTT,2021-01-04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.81,7.05,8.26,7.71,5.92,7.48,3.0,8.3,7.46,7.88,0,7.82,7.82,161,17,19,23,20,14,19,3,17,13,16,136,10,0
F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,1998,Nam, Tây Ninh, CNTT2016, KTTT, CQUI,2016, D480201, Huyện Củ Chi, 777/QĐ-ĐHCNTT, 777/QĐ-ĐHCNTT,2020-11-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.05,6.66,7.45,6.56,7.1,6.34,2.75,7.8,8.38,-1.0,1,6.88,7.37,156,17,17,24,21,4,22,15,25,11,-1,125,9,0
0EEBE88AXPvAibaEXe9G2n4phUxISLrrJViaK5xS,1998,Nam, Long An, KHMT0001, KHMT, CQUI,2016, D480101, Huyện Thủ Thừa,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.35,7.29,8.03,8.02,8.83,7.97,8.62,8.07,-1.0,-1.0,0,8.01,8.01,147,17,19,23,20,16,21,19,12,-1,-1,126,8,0
F54A694BXPvAibaEXe8qBtIUs9INC3DDTOSk+lWF,1998,Nam, Bình Định, KTPM0001, CNPM, CLC,2016, D480103, Tỉnh Bình Định,,,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.62,5.88,7.02,6.93,6.58,6.38,5.59,6.65,5.53,7.81,0,7.03,7.03,185,19,17,22,21,21,23,24,12,12,14,136,10,0
